smiles,mol_id,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
C(=O)(OC)/C=C/CCCCCC,TOX27637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCC(=O)OCCCCCC,TOX27636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C)CCCCCC(=O)OCCCCCC,TOX27636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C)CCCCOC(CCCCCCC)=O,TOX27636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCCCC)OC(=O)CCCCCCC,TOX27636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,TOX25677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C@H]1(O)[C@H](N2C(=O)CCC2)c2cc(ccc2OC1(C)C)C#N,TOX25677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1(cc2c(cc1)OC(C)([C@@H](O)[C@@H]2N1CCCC1=O)C)C#N,TOX25677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c12cc(ccc2OC([C@H]([C@@H]1N1C(CCC1)=O)O)(C)C)C#N,TOX25677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCCCCCC(=O)O,TOX1644,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCCCCCC(=O)O)(O)=O,TOX1644,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCCCCC(=O)O)C(O)=O,TOX1644,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC(CCCCCCC(O)=O)=O,TOX1644,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCN1C=CN(C)C1,TOX29317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1N(C=CN1C)CCC,TOX29317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N1(C=CN(C)C1)CCC,TOX29317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N1(C=CN(C)C1)CCC,TOX29317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1,TOX21743,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
c1c(c(c2c(c1)cccc2)/N=N/c1ccc(/N=N/c2c(cccc2)C)cc1C)O,TOX21743,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
c1(/N=N/c2c(C)cc(/N=N/c3c(C)cccc3)cc2)c2c(cccc2)ccc1O,TOX21743,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
Cc1cc(/N=N/c2c(cccc2)C)ccc1/N=N/c1c2ccccc2ccc1O,TOX21743,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCBr,TOX29314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCCCCCCCCCCBr,TOX29314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BrCCCCCCCCCCCCC,TOX29314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(CCCBr)CCCCCCCCC,TOX29314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1ncsc1CCCl,TOX2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n1c(C)c(CCCl)sc1,TOX2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1(CCCl)scnc1C,TOX2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(CCCl)scn1,TOX2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,TOX2844,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0
c1c(Cl)cc2c(c1)CCc1c(cccc1)N2CCCN(C)C,TOX2844,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0
C(CCN(C)C)N1c2c(cccc2)CCc2ccc(cc21)Cl,TOX2844,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0
C(N(C)C)CCN1c2ccccc2CCc2c1cc(cc2)Cl,TOX2844,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,TOX2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C(NN1C(C)CCCC1C)c1ccc(c(c1)S(N)(=O)=O)Cl,TOX2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Clc1ccc(C(=O)NN2C(CCCC2C)C)cc1S(=O)(N)=O,TOX2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C1(C)N(NC(=O)c2ccc(c(S(=O)(=O)N)c2)Cl)C(C)CCC1,TOX2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Nc1ccc2ccccc2c1S(=O)(=O)O,TOX922,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=S(O)(=O)c1c(N)ccc2c1cccc2,TOX922,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c1cc2c(cccc2)c(c1N)S(=O)(=O)O,TOX922,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c1(S(=O)(=O)O)c(N)ccc2ccccc21,TOX922,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc(Cl)cc1,TOX281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-][N+](=O)c1ccc(cc1)Cl,TOX281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1c(Cl)ccc(c1)[N+](=O)[O-],TOX281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1c(ccc(Cl)c1)[N+](=O)[O-],TOX281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOC(O)CC,TOX9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C(OCCCC)O)C,TOX9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOC(O)CC,TOX9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOC(CC)O,TOX9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCC(CC)COS(=O)(=O)[O-],TOX6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C)C(CCCC)COS([O-])(=O)=O,TOX6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)(OCC(CCCC)CC)[O-],TOX6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCC(COS([O-])(=O)=O)CC,TOX6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,TOX20362,0.0,,1.0,,,0.0,,,,,1.0,1.0
c1cc([N+](=O)[O-])cc(Cl)c1NC(c1c(O)ccc(c1)Cl)=O,TOX20362,0.0,,1.0,,,0.0,,,,,1.0,1.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1c(ccc(Cl)c1)O,TOX20362,0.0,,1.0,,,0.0,,,,,1.0,1.0
O=[N+]([O-])c1ccc(NC(c2cc(Cl)ccc2O)=O)c(c1)Cl,TOX20362,0.0,,1.0,,,0.0,,,,,1.0,1.0
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,TOX20363,0.0,0.0,,,,0.0,,1.0,0.0,0.0,1.0,0.0
CC(C)(C(/C(=C\c1c(cc(cc1)Cl)Cl)n1ncnc1)O)C,TOX20363,0.0,0.0,,,,0.0,,1.0,0.0,0.0,1.0,0.0
c1(cc(Cl)ccc1/C=C(/n1cncn1)C(C(C)(C)C)O)Cl,TOX20363,0.0,0.0,,,,0.0,,1.0,0.0,0.0,1.0,0.0
C(/C(n1cncn1)=C\c1ccc(cc1Cl)Cl)(C(C)(C)C)O,TOX20363,0.0,0.0,,,,0.0,,1.0,0.0,0.0,1.0,0.0
Cc1cc([N+](=O)[O-])ccc1N,TOX5629,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(c(cc1[N+]([O-])=O)C)N,TOX5629,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1(c(ccc(c1)[N+]([O-])=O)N)C,TOX5629,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(N)ccc(c1)[N+](=O)[O-],TOX5629,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(N)cccc1[N+](=O)[O-],TOX5628,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1c(C)c(ccc1)[N+]([O-])=O,TOX5628,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-][N+](c1c(c(ccc1)N)C)=O,TOX5628,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1(N)cccc(c1C)[N+](=O)[O-],TOX5628,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,TOX2610,,,,,,,,0.0,,0.0,,
CCOC(C1(c2ccccc2)CCN(CCc2ccc(cc2)N)CC1)=O,TOX2610,,,,,,,,0.0,,0.0,,
N1(CCc2ccc(N)cc2)CCC(CC1)(C(OCC)=O)c1ccccc1,TOX2610,,,,,,,,0.0,,0.0,,
c1cc(N)ccc1CCN1CCC(c2ccccc2)(CC1)C(OCC)=O,TOX2610,,,,,,,,0.0,,0.0,,
CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,TOX2904,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C[C@@H]1C[C@@H]2[C@@](C)([C@@]1(OC(CCCC)=O)C(=O)CO)C[C@H](O)[C@]1(F)[C@@]3(C(CC[C@@H]21)=CC(=O)C=C3)C,TOX2904,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
[C@@]12(F)[C@]3(C)C(=CC(=O)C=C3)CC[C@H]1[C@@H]1C[C@H]([C@](OC(CCCC)=O)(C(=O)CO)[C@@]1(C)C[C@@H]2O)C,TOX2904,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C1[C@@H](C)[C@@](OC(=O)CCCC)([C@]2(C[C@@H]([C@@]3([C@@]4(C(CC[C@H]3[C@@H]21)=CC(C=C4)=O)C)F)O)C)C(=O)CO,TOX2904,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CC(C)(CO)[C@@H](O)C(=O)NCCCO,TOX2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C@@H](C(C)(CO)C)(C(NCCCO)=O)O,TOX2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O[C@H](C(C)(C)CO)C(=O)NCCCO,TOX2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C([C@H](C(NCCCO)=O)O)(C)(CO)C,TOX2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,TOX2901,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(OC(=O)C)C([C@]1([C@@H](C[C@H]2[C@@H]3CCC4=CC(C=C[C@@]4([C@]3([C@@H](O)C[C@]12C)F)C)=O)C)O)=O,TOX2901,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1C(=O)C=C[C@]2(C=1CC[C@H]1[C@H]3[C@@]([C@]([C@@H](C3)C)(C(=O)COC(C)=O)O)(C[C@@H]([C@]21F)O)C)C,TOX2901,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C@H]1(O)C[C@]2([C@H]([C@H]3[C@]1([C@@]1(C(CC3)=CC(C=C1)=O)C)F)C[C@H]([C@@]2(C(COC(C)=O)=O)O)C)C,TOX2901,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,TOX26906,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
O=P(Oc1ccc(cc1)/C(CC)=C(\CC)c1ccc(OP(=O)(O)O)cc1)(O)O,TOX26906,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
OP(=O)(O)Oc1ccc(cc1)/C(=C(\CC)c1ccc(cc1)OP(O)(=O)O)CC,TOX26906,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
O(P(O)(O)=O)c1ccc(cc1)/C(=C(\CC)c1ccc(cc1)OP(O)(=O)O)CC,TOX26906,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
O=C(C=Cc1ccccc1)OCCCc1ccccc1,TOX27411,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cccc(C=CC(=O)OCCCc2ccccc2)c1,TOX27411,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(OC(=O)C=Cc1ccccc1)CCc1ccccc1,TOX27411,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(OCCCc1ccccc1)C=Cc1ccccc1,TOX27411,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(C=O)C(C)(C)CCC1,TOX27142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C(C=O)=C(CCC1)C)C,TOX27142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)C(=C(C)CCC1)C=O,TOX27142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=CC1=C(CCCC1(C)C)C,TOX27142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CC(=O)O,TOX27145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C=C(C)C)(=O)O,TOX27145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=C(C)C)O,TOX27145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CC(=O)O,TOX27145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCC(=O)Cl,TOX22215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C(CCCCCC)CC(=O)Cl,TOX22215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C(CCCCCCC)C(=O)Cl,TOX22215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
ClC(CCCCCCCC)=O,TOX22215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CN1CCCC1,TOX22210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCCC1,TOX22210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCCN1C,TOX22210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N1(CCCC1)C,TOX22210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,TOX27144,0.0,,,,,,,1.0,,,,
c1c(Cl)ccc(c1)NC(=N)NC(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)=N,TOX27144,0.0,,,,,,,1.0,,,,
C(CNC(=N)NC(Nc1ccc(cc1)Cl)=N)CCCCNC(NC(=N)Nc1ccc(Cl)cc1)=N,TOX27144,0.0,,,,,,,1.0,,,,
c1(NC(NC(NCCCCCCNC(NC(Nc2ccc(cc2)Cl)=N)=N)=N)=N)ccc(Cl)cc1,TOX27144,0.0,,,,,,,1.0,,,,
CCCCCC(C)N.CCCCCC(C)N,TOX25845,,,,,,,,0.0,,0.0,,
C(N)(CCCCC)C.CCCCCC(N)C,TOX25845,,,,,,,,0.0,,0.0,,
C(C)(N)CCCCC.CC(N)CCCCC,TOX25845,,,,,,,,0.0,,0.0,,
C(C)CCCC(N)C.C(CCCCC)(N)C,TOX25845,,,,,,,,0.0,,0.0,,
OCc1ccccc1O,TOX25843,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(c(cc1)CO)O,TOX25843,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1(CO)ccccc1O,TOX25843,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(c(O)c1)CO,TOX25843,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CC=CCOC(=O)C(C)C,TOX27414,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,
C(C(C)C)(=O)OCC=CC=CC,TOX27414,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,
C(C)=CC=CCOC(=O)C(C)C,TOX27414,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,
C(=CC=CC)COC(=O)C(C)C,TOX27414,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,
Oc1c(Br)cc(Br)c2cccnc12,TOX25849,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Oc1c(Br)cc(Br)c2c1nccc2,TOX25849,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
c1(c2c(c(O)c(c1)Br)nccc2)Br,TOX25849,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
c1nc2c(cc1)c(Br)cc(Br)c2O,TOX25849,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CNCCCN1c2ccccc2CCc2ccccc21,TOX26942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
C1c2c(cccc2)N(c2ccccc2C1)CCCNC,TOX26942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
C(CCN1c2c(CCc3ccccc31)cccc2)NC,TOX26942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
c12N(c3c(cccc3)CCc1cccc2)CCCNC,TOX26942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,TOX20502,0.0,0.0,1.0,,0.0,0.0,0.0,,,0.0,1.0,0.0
c1ccncc1-c1ccnc(Nc2cc(NC(c3ccc(cc3)CN3CCN(C)CC3)=O)ccc2C)n1,TOX20502,0.0,0.0,1.0,,0.0,0.0,0.0,,,0.0,1.0,0.0
n1c(ccnc1Nc1cc(ccc1C)NC(c1ccc(cc1)CN1CCN(CC1)C)=O)-c1cccnc1,TOX20502,0.0,0.0,1.0,,0.0,0.0,0.0,,,0.0,1.0,0.0
c1(cnccc1)-c1ccnc(n1)Nc1c(C)ccc(NC(c2ccc(CN3CCN(CC3)C)cc2)=O)c1,TOX20502,0.0,0.0,1.0,,0.0,0.0,0.0,,,0.0,1.0,0.0
CC/C=C\CCOC(C)OCC,TOX27418,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
CC(OCC/C=C\CC)OCC,TOX27418,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
O(C(OCC/C=C\CC)C)CC,TOX27418,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
CC(OCC)OCC/C=C\CC,TOX27418,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C(Cl)C(=O)OC,TOX28944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
COC(=O)C(C(=O)OC)Cl,TOX28944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C(OC)(C(Cl)C(OC)=O)=O,TOX28944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C(C(Cl)C(=O)OC)(OC)=O,TOX28944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],TOX3371,0.0,,1.0,,,0.0,,,,1.0,,
C1(=C(NC(C)=C(C1c1c(cccc1)[N+]([O-])=O)C(=O)OC)C)C(=O)OCC(C)C,TOX3371,0.0,,1.0,,,0.0,,,,1.0,,
CC1NC(=C(C(OCC(C)C)=O)C(c2c(cccc2)[N+]([O-])=O)C=1C(OC)=O)C,TOX3371,0.0,,1.0,,,0.0,,,,1.0,,
C(=O)(C1=C(NC(C)=C(C(=O)OCC(C)C)C1c1c([N+]([O-])=O)cccc1)C)OC,TOX3371,0.0,,1.0,,,0.0,,,,1.0,,
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,TOX28941,0.0,0.0,1.0,,,0.0,,,,0.0,,
c1cccc2Sc3c(N(c21)CCCN1CCN(CC1)C)cc(cc3)Cl,TOX28941,0.0,0.0,1.0,,,0.0,,,,0.0,,
c1c(Cl)ccc2Sc3c(N(CCCN4CCN(CC4)C)c21)cccc3,TOX28941,0.0,0.0,1.0,,,0.0,,,,0.0,,
c12c(ccc(c2)Cl)Sc2ccccc2N1CCCN1CCN(C)CC1,TOX28941,0.0,0.0,1.0,,,0.0,,,,0.0,,
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,TOX28942,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
C(N(CC)CC)CNC(=O)c1ccc(NS(C)(=O)=O)cc1,TOX28942,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
CCN(CC)CCNC(=O)c1ccc(cc1)NS(=O)(C)=O,TOX28942,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
S(=O)(C)(=O)Nc1ccc(C(=O)NCCN(CC)CC)cc1,TOX28942,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
CC(N)Cc1ccc2c(c1)OCO2,TOX28943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
c12c(OCO1)cc(cc2)CC(C)N,TOX28943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
c1cc2c(cc1CC(N)C)OCO2,TOX28943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
c1c(ccc2c1OCO2)CC(N)C,TOX28943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)(C)c1ccc(O)c(O)c1,TOX4687,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0
c1c(c(cc(C(C)(C)C)c1)O)O,TOX4687,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0
CC(C)(c1cc(O)c(cc1)O)C,TOX4687,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0
c1cc(c(O)cc1C(C)(C)C)O,TOX4687,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0
CCCCOC(=O)c1ccccc1N,TOX4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
O=C(OCCCC)c1c(cccc1)N,TOX4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
O(C(c1ccccc1N)=O)CCCC,TOX4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CCCCOC(=O)c1ccccc1N,TOX4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
O=C1CCCCCCCCCCCN1,TOX7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCCCCC(=O)NCCCCC1,TOX7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCCCCCCNC(=O)CCC1,TOX7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1C(=O)NCCCCCCCCCC1,TOX7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(B(c2ccccc2)c2ccccc2)cc1,TOX7345,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0
c1cc(B(c2ccccc2)c2ccccc2)ccc1,TOX7345,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0
